i_ano_compt;i_mes_compt;i_desc_complex_proc;i_desc_estab_cnes;i_desc_proc_realizado;i_qtd;id
2023;8;Média complexidade;2645157 - HRL;0409060135 - HISTERECTOMIA TOTAL ;2;69715
2023;8;Média complexidade;2645157 - HRL;0409060194 - MIOMECTOMIA ;2;69716
2023;8;Média complexidade;2645157 - HRL;0409060232 - SALPINGECTOMIA UNI / BILATERAL;2;69717
2023;8;Média complexidade;2645157 - HRL;0409070190 - MARSUPIALIZACAO DE GLANDULA DE BARTOLIN ;2;69718
2023;8;Média complexidade;2645157 - HRL;0409070262 - TRATAMENTO CIRURGICO DE HIPERTROFIA DOS PEQUENOS LABIOS ;2;69719
2023;8;Média complexidade;2645157 - HRL;0410010111 - SETORECTOMIA / QUADRANTECTOMIA;2;69720
2023;8;Média complexidade;2645157 - HRL;0411010018 - DESCOLAMENTO MANUAL DE PLACENTA ;4;69721
2023;8;Média complexidade;2645157 - HRL;0411010034 - PARTO CESARIANO ;208;69722
2023;8;Média complexidade;2645157 - HRL;0411010042 - PARTO CESARIANO C/ LAQUEADURA TUBARIA ;82;69723
2023;8;Média complexidade;2645157 - HRL;0411010077 - SUTURA DE LACERACOES DE TRAJETO PELVICO ;94;69724
2023;8;Média complexidade;2645157 - HRL;0411020013 - CURETAGEM POS-ABORTAMENTO / PUERPERAL ;28;69725
2023;8;Média complexidade;2645157 - HRL;0411020030 - HISTERECTOMIA PUERPERAL ;4;69726
2023;8;Média complexidade;2645157 - HRL;0411020048 - TRATAMENTO CIRURGICO DE GRAVIDEZ ECTOPICA ;8;69727
2023;8;Média complexidade;2645157 - HRL;0412010127 - TRAQUEOSTOMIA COM COLOCAÇÃO DE ORTESE TRAQUEAL OU TRAQUEOBRONQUICA;2;69728
2023;8;Média complexidade;2645157 - HRL;0412040166 - TORACOSTOMIA COM DRENAGEM PLEURAL FECHADA ;8;69729
2023;8;Média complexidade;2645157 - HRL;0414020146 - EXODONTIA MÚLTIPLA COM ALVEOLOPLASTIA POR SEXTANTE;14;69730
2023;8;Média complexidade;2645157 - HRL;0415040027 - DEBRIDAMENTO DE FASCEITE NECROTIZANTE ;4;69731
2023;8;Média complexidade;2645157 - HRL;0415040035 - DEBRIDAMENTO DE ULCERA / DE TECIDOS DESVITALIZADOS;28;69732
2023;8;Média complexidade;2649497 - Hosp. Sta Marta;0407030026 - COLECISTECTOMIA ;4;69733
2023;8;Média complexidade;2649497 - Hosp. Sta Marta;0407030034 - COLECISTECTOMIA VIDEOLAPAROSCOPICA;12;69734
2023;8;Média complexidade;2649497 - Hosp. Sta Marta;0407040099 - HERNIOPLASTIA INGUINAL (BILATERAL);12;69735
2023;8;Média complexidade;2649497 - Hosp. Sta Marta;0407040102 - HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);12;69736
2023;8;Média complexidade;2649497 - Hosp. Sta Marta;0407040129 - HERNIOPLASTIA UMBILICAL ;4;69737
2023;8;Média complexidade;2649497 - Hosp. Sta Marta;0409060100 - HISTERECTOMIA (POR VIA VAGINAL) ;2;69738
2023;8;Média complexidade;2649497 - Hosp. Sta Marta;0409060135 - HISTERECTOMIA TOTAL ;18;69739
2023;8;Média complexidade;2649497 - Hosp. Sta Marta;0409060151 - HISTERECTOMIA VIDEOLAPAROSCOPICA;2;69740
2023;8;Média complexidade;2672197 - HRSam;0407030026 - COLECISTECTOMIA ;4;69741
2023;8;Média complexidade;2672197 - HRSam;0407030034 - COLECISTECTOMIA VIDEOLAPAROSCOPICA;16;69742
2023;8;Média complexidade;2672197 - HRSam;0407040030 - DRENAGEM DE HEMATOMA / ABSCESSO PRE-PERITONEAL;2;69743
2023;8;Média complexidade;2672197 - HRSam;0407040064 - HERNIOPLASTIA EPIGASTRICA ;4;69744
2023;8;Média complexidade;2672197 - HRSam;0407040080 - HERNIOPLASTIA INCISIONAL;8;69745
2023;8;Média complexidade;2672197 - HRSam;0407040099 - HERNIOPLASTIA INGUINAL (BILATERAL);14;69746
2023;8;Média complexidade;2672197 - HRSam;0407040102 - HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);14;69747
2023;8;Média complexidade;2672197 - HRSam;0407040129 - HERNIOPLASTIA UMBILICAL ;22;69748
2023;8;Média complexidade;2672197 - HRSam;0407040161 - LAPAROTOMIA EXPLORADORA ;4;69749
2023;8;Média complexidade;2672197 - HRSam;0409040169 - ORQUIECTOMIA UNILATERAL ;2;69750
2023;8;Média complexidade;2672197 - HRSam;0409040215 - TRATAMENTO CIRURGICO DE HIDROCELE ;2;69751
2023;8;Média complexidade;2672197 - HRSam;0409040240 - VASECTOMIA;98;69752
2023;8;Média complexidade;2672197 - HRSam;0409050083 - POSTECTOMIA ;2;69753
2023;8;Média complexidade;2672197 - HRSam;0409060011 - CERCLAGEM DE COLO DO UTERO;2;69754
2023;8;Média complexidade;2672197 - HRSam;0409060046 - CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO ;6;69755
2023;8;Média complexidade;2672197 - HRSam;0409060070 - ESVAZIAMENTO DE UTERO POS-ABORTO POR ASPIRACAO MANUAL INTRA-UTERINA (AMIU);10;69756
2023;8;Média complexidade;2672197 - HRSam;0409060100 - HISTERECTOMIA (POR VIA VAGINAL) ;8;69757
2023;8;Média complexidade;2672197 - HRSam;0409060135 - HISTERECTOMIA TOTAL ;4;69758
2023;8;Média complexidade;2672197 - HRSam;0409060186 - LAQUEADURA TUBARIA;18;69759
2023;8;Média complexidade;2672197 - HRSam;0409060194 - MIOMECTOMIA ;2;69760
2023;8;Média complexidade;2672197 - HRSam;0409060216 - OOFORECTOMIA / OOFOROPLASTIA;4;69761
2023;8;Média complexidade;2672197 - HRSam;0409070050 - COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;8;69762
2023;8;Média complexidade;2672197 - HRSam;0409070190 - MARSUPIALIZACAO DE GLANDULA DE BARTOLIN ;2;69763
2023;8;Média complexidade;2672197 - HRSam;0410010014 - DRENAGEM DE ABSCESSO DE MAMA;8;69764
2023;8;Média complexidade;2672197 - HRSam;0410010073 - PLASTICA MAMARIA FEMININA NAO ESTETICA;2;69765
2023;8;Média complexidade;2672197 - HRSam;0410010111 - SETORECTOMIA / QUADRANTECTOMIA;28;69766
2023;8;Média complexidade;2672197 - HRSam;0410010120 - SETORECTOMIA / QUADRANTECTOMIA C/ ESVAZIAMENTO GANGLIONAR ;2;69767
2023;8;Média complexidade;2672197 - HRSam;0411010034 - PARTO CESARIANO ;218;69768
2023;8;Média complexidade;2672197 - HRSam;0411010042 - PARTO CESARIANO C/ LAQUEADURA TUBARIA ;36;69769
2023;8;Média complexidade;2672197 - HRSam;0411010077 - SUTURA DE LACERACOES DE TRAJETO PELVICO ;136;69770
2023;8;Média complexidade;2672197 - HRSam;0411020013 - CURETAGEM POS-ABORTAMENTO / PUERPERAL ;28;69771
2023;8;Média complexidade;2672197 - HRSam;0411020048 - TRATAMENTO CIRURGICO DE GRAVIDEZ ECTOPICA ;4;69772
2023;8;Média complexidade;2672197 - HRSam;0412010127 - TRAQUEOSTOMIA COM COLOCAÇÃO DE ORTESE TRAQUEAL OU TRAQUEOBRONQUICA;10;69773
2023;8;Média complexidade;2672197 - HRSam;0412050170 - TORACOCENTESE/DRENAGEM DE PLEURA;6;69774
2023;8;Média complexidade;2672197 - HRSam;0415040035 - DEBRIDAMENTO DE ULCERA / DE TECIDOS DESVITALIZADOS;2;69775
2023;8;Média complexidade;2672197 - HRSam;0418010056 - IMPLANTE DE CATETER DUPLO LUMEN NA IRA (INCLUI CATETER) ;4;69776
2023;8;Média complexidade;2866161 - HOSPITAL ANNA NERY;0407030034 - COLECISTECTOMIA VIDEOLAPAROSCOPICA;2;69777
2023;8;Média complexidade;2866161 - HOSPITAL ANNA NERY;0407040099 - HERNIOPLASTIA INGUINAL (BILATERAL);2;69778
2023;8;Média complexidade;2866161 - HOSPITAL ANNA NERY;0407040102 - HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);6;69779
2023;8;Média complexidade;2866161 - HOSPITAL ANNA NERY;0407040129 - HERNIOPLASTIA UMBILICAL ;2;69780
2023;8;Média complexidade;2866161 - HOSPITAL ANNA NERY;0409060100 - HISTERECTOMIA (POR VIA VAGINAL) ;4;69781
2023;8;Média complexidade;2866161 - HOSPITAL ANNA NERY;0409060135 - HISTERECTOMIA TOTAL ;2;69782
2023;8;Média complexidade;3013162 - Hosp Maria Auxiliadora;0407030034 - COLECISTECTOMIA VIDEOLAPAROSCOPICA;14;69783
2023;8;Média complexidade;3013162 - Hosp Maria Auxiliadora;0407040099 - HERNIOPLASTIA INGUINAL (BILATERAL);14;69784
2023;8;Média complexidade;3025020 - Pronto Socorro de Fraturas;0407030034 - COLECISTECTOMIA VIDEOLAPAROSCOPICA;18;69785
2023;8;Média complexidade;3025020 - Pronto Socorro de Fraturas;0407040099 - HERNIOPLASTIA INGUINAL (BILATERAL);10;69786
2023;8;Média complexidade;3025020 - Pronto Socorro de Fraturas;0407040102 - HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);20;69787
2023;8;Média complexidade;3025020 - Pronto Socorro de Fraturas;0407040129 - HERNIOPLASTIA UMBILICAL ;8;69788
2023;8;Média complexidade;3025020 - Pronto Socorro de Fraturas;0409060100 - HISTERECTOMIA (POR VIA VAGINAL) ;8;69789
2023;8;Média complexidade;3025020 - Pronto Socorro de Fraturas;0409060135 - HISTERECTOMIA TOTAL ;8;69790
2023;8;Alta complexidade;3055450 - CBV;0405030177 - VITRECTOMIA POSTERIOR COM INFUSÃO DE PERFLUOCARBONO/ÓLEO DE SILICONE/ENDOLASER;64;69791
2023;8;Média complexidade;3055450 - CBV;0405030070 - RETINOPEXIA C/ INTROFLEXAO ESCLERAL ;62;69792
2023;8;Média complexidade;3055450 - CBV;0405030142 - VITRECTOMIA POSTERIOR ;34;69793
2023;8;Média complexidade;3055450 - CBV;0405030193 - PAN-FOTOCOAGULAÇÃO DE RETINA A LASER;92;69794
2023;8;Alta complexidade;3276678 - ICTDF;0201010143 - BIOPSIA DE ENDOCARDIO / MIOCARDIO ;34;69795
2023;8;Alta complexidade;3276678 - ICTDF;0201010437 - BIOPSIA DE RIM POR PUNCAO ;10;69796
2023;8;Alta complexidade;3276678 - ICTDF;0406010056 - AMPLIAÇÃO DE VIA DE SAÍDA DO VENTRÍCULO ESQUERDO;2;69797
2023;8;Alta complexidade;3276678 - ICTDF;0406010170 - CORREÇÃO DE BANDA ANÔMALA DO VENTRÍCULO DIREITO ;2;69798
2023;8;Alta complexidade;3276678 - ICTDF;0406010200 - CORREÇÃO DE COMUNICAÇÃO INTER-VENTRICULAR E INSUFICIÊNCIA AORTICA ;2;69799
2023;8;Alta complexidade;3276678 - ICTDF;0406010242 - CORREÇÃO DE DRENAGEM ANÔMALA PARCIAL DE VEIAS PULMONARES;2;69800
2023;8;Alta complexidade;3276678 - ICTDF;0406010331 - CORREÇÃO DE HIPOPLASIA DE VENTRÍCULO ESQUERDO ;2;69801
2023;8;Alta complexidade;3276678 - ICTDF;0406010412 - CORREÇÃO DE PERSISTÊNCIA DO CANAL ARTERIAL NO RÉCEM-NASCIDO ;4;69802
2023;8;Alta complexidade;3276678 - ICTDF;0406010536 - FECHAMENTO DE COMUNICAÇÃO INTERATRIAL ;4;69803
2023;8;Alta complexidade;3276678 - ICTDF;0406010650 - IMPLANTE DE MARCAPASSO DE CÂMARA DUPLA TRANSVENOSO;12;69804
2023;8;Alta complexidade;3276678 - ICTDF;0406010714 - INSTALAÇÃO DE ASSISTÊNCIA CIRCULATÓRIA;2;69805
2023;8;Alta complexidade;3276678 - ICTDF;0406010749 - MANUTENÇÃO DE ASSISTÊNCIA CIRCULATÓRIA;28;69806
2023;8;Alta complexidade;3276678 - ICTDF;0406010803 - PLÁSTICA VALVAR ;12;69807
2023;8;Alta complexidade;3276678 - ICTDF;0406010820 - PLÁSTICA VALVAR E/OU TROCA VALVAR MÚLTIPLA;30;69808
2023;8;Alta complexidade;3276678 - ICTDF;0406010889 - RESSECÇÃO DE ENDOMIOCARDIOFIBROSE ;2;69809
2023;8;Alta complexidade;3276678 - ICTDF;0406010927 - REVASCULARIZAÇÃO MIOCÁRDICA C/ USO DE EXTRACÓRPOREA ;78;69810
2023;8;Alta complexidade;3276678 - ICTDF;0406010986 - TROCA DE AORTA ASCENDENTE ;10;69811
2023;8;Alta complexidade;3276678 - ICTDF;0406010994 - TROCA DE ARCO AÓRTICO ;2;69812
2023;8;Alta complexidade;3276678 - ICTDF;0406011036 - TROCA DE ELETRODOS DE MARCAPASSO DE CÂMARA DUPLA;2;69813
2023;8;Alta complexidade;3276678 - ICTDF;0406011125 - TROCA DE GERADOR DE MARCAPASSO DE CÂMARA DUPLA;6;69814
2023;8;Alta complexidade;3276678 - ICTDF;0406011206 - TROCA VALVAR C/ REVASCULARIZAÇÃO MIOCÁRDICA ;4;69815
2023;8;Alta complexidade;3276678 - ICTDF;0406011214 - UNIFOCALIZAÇÃO DE RAMOS DA ARTÉRIA PULMONAR C/ CIRCULAÇÃO EXTRACORPÓREA ;2;69816
2023;8;Alta complexidade;3276678 - ICTDF;0406011281 - AMPLIAÇÃO DE VIA DE SAÍDA DO VENTRÍCULO DIREITO E/OU RAMOS PULMONARES (CRIANÇA E ADOLESCENTE) ;4;69817
2023;8;Alta complexidade;3276678 - ICTDF;0406011290 - AMPLIAÇÃO DE VIA DE SAÍDA DO VENTRÍCULO ESQUERDO (CRIANÇA E ADOLESCENTE);2;69818
2023;8;Alta complexidade;3276678 - ICTDF;0406011303 - ANASTOMOSE CAVO-PULMONAR BIDIRECIONAL (CRIANÇA E ADOLESCENTE) ;2;69819
2023;8;Alta complexidade;3276678 - ICTDF;0406011311 - ANASTOMOSE SISTEMICO-PULMONAR (CRIANÇA E ADOLESCENTE) ;4;69820
2023;8;Alta complexidade;3276678 - ICTDF;0406011320 - BANDAGEM DA ARTERIA PULMONAR (CRIANÇA E ADOLESCENTE);6;69821
2023;8;Alta complexidade;3276678 - ICTDF;0406011338 - CORRECAO DE COARCTACAO DA AORTA (CRIANÇA E ADOLESCENTE) ;2;69822
2023;8;Alta complexidade;3276678 - ICTDF;0406011427 - CORRECAO DE PERSISTENCIA DO CANAL ARTERIAL (CRIANÇA E ADOLESCENTE);4;69823
2023;8;Alta complexidade;3276678 - ICTDF;0406011451 - FECHAMENTO DE COMUNICACAO INTERATRIAL (CRIANÇA E ADOLESCENTE) ;4;69824
2023;8;Alta complexidade;3276678 - ICTDF;0406011460 - FECHAMENTO DE COMUNICACAO INTERVENTRICULAR (CRIANÇA E ADOLESCENTE);4;69825
2023;8;Alta complexidade;3276678 - ICTDF;0406011486 - LIGADURA DE FISTULA SISTEMICO-PULMONAR (CRIANÇA E ADOLESCENTE);2;69826
2023;8;Alta complexidade;3276678 - ICTDF;0406011494 - RESSECCAO DE MEMBRANA SUB-AORTICA (CRIANÇA E ADOLESCENTE) ;2;69827
2023;8;Alta complexidade;3276678 - ICTDF;0406011508 - ANASTOMOSE SISTEMICO PULMONAR COM CEC (CRIANÇA E ADOLESCENTE) ;2;69828
2023;8;Alta complexidade;3276678 - ICTDF;0406020078 - IMPLANTAÇÃO DE CATETER DE LONGA PERMANÊNCIA SEMI OU TOTALMENTE IMPLANTAVEL (PROCEDIMENTO PRINCIPAL) ;10;69829
2023;8;Alta complexidade;3276678 - ICTDF;0406020361 - PONTE-TROMBOENDARTERECTOMIA AORTO-ILÍACA;2;69830
2023;8;Alta complexidade;3276678 - ICTDF;0406020612 - IMPLANTAÇÃO DE CATETER DE LONGA PERMANÊNCIA SEMI OU TOTALMENTE IMPLANTAVEL (PROCEDIMENTO ESPECIAL);6;69831
2023;8;Alta complexidade;3276678 - ICTDF;0406020620 - RETIRADA DE CATETER DE LONGA PERMANÊNCIA SEMI OU TOTALMENTE IMPLANTÁVEL ;2;69832
2023;8;Alta complexidade;3276678 - ICTDF;0406030014 - ANGIOPLASTIA CORONARIANA;6;69833
2023;8;Alta complexidade;3276678 - ICTDF;0406030022 - ANGIOPLASTIA CORONARIANA C/ IMPLANTE DE DOIS STENTS ;24;69834
2023;8;Alta complexidade;3276678 - ICTDF;0406030030 - ANGIOPLASTIA CORONARIANA COM IMPLANTE DE STENT;106;69835
2023;8;Alta complexidade;3276678 - ICTDF;0406030049 - ANGIOPLASTIA CORONARIANA PRIMÁRIA ;6;69836
2023;8;Alta complexidade;3276678 - ICTDF;0406030057 - ANGIOPLASTIA COM IMPLANTE DE DUPLO STENT EM AORTA/ARTERIA PULMONAR E RAMOS;4;69837
2023;8;Alta complexidade;3276678 - ICTDF;0406030081 - ATRIOSEPTOSTOMIA COM CATETER BALÃO;2;69838
2023;8;Alta complexidade;3276678 - ICTDF;0406030138 - VALVULOPLASTIA PULMONAR PERCUTÂNEA;2;69839
2023;8;Alta complexidade;3276678 - ICTDF;0412040174 - TORACOTOMIA EXPLORADORA ;20;69840
2023;8;Alta complexidade;3276678 - ICTDF;0412050170 - TORACOCENTESE/DRENAGEM DE PLEURA;2;69841
2023;8;Alta complexidade;3276678 - ICTDF;0505010089 - TRANSPLANTE AUTOGENICO DE CELULAS-TRONCO HEMATOPOETICAS DE SANGUE PERIFERICO -;10;69842
2023;8;Alta complexidade;3276678 - ICTDF;0505020041 - TRANSPLANTE DE CORACAO;2;69843
2023;8;Alta complexidade;3276678 - ICTDF;0505020050 - TRANSPLANTE DE FIGADO (ORGAO DE DOADOR FALECIDO);8;69844
2023;8;Alta complexidade;3276678 - ICTDF;0505020092 - TRANSPLANTE DE RIM (ORGAO DE DOADOR FALECIDO) ;2;69845
2023;8;Média complexidade;3276678 - ICTDF;0406010510 - DRENAGEM C/ BIOPSIA DE PERICÁRDIO ;2;69846
2023;8;Média complexidade;3276678 - ICTDF;0406010684 - IMPLANTE DE MARCAPASSO TEMPORÁRIO TRANSVENOSO ;4;69847
2023;8;Média complexidade;3276678 - ICTDF;0406010919 - RETIRADA DE SISTEMA DE ESTIMULAÇÃO CARDÍACA ARTIFICIAL;0;69848
2023;8;Média complexidade;3276678 - ICTDF;0407020063 - COLECTOMIA PARCIAL (HEMICOLECTOMIA) ;2;69849
2023;8;Média complexidade;3276678 - ICTDF;0407020209 - ENTEROTOMIA E/OU ENTERORRAFIA C/ SUTURA / RESSECCAO (QUALQUER SEGMENTO) ;4;69850
2023;8;Média complexidade;3276678 - ICTDF;0407030042 - COLECISTOSTOMIA ;2;69851
2023;8;Média complexidade;3276678 - ICTDF;0407040161 - LAPAROTOMIA EXPLORADORA ;4;69852
2023;8;Média complexidade;3276678 - ICTDF;0411010034 - PARTO CESARIANO ;2;69853
2023;8;Média complexidade;3276678 - ICTDF;0415040035 - DEBRIDAMENTO DE ULCERA / DE TECIDOS DESVITALIZADOS;6;69854
2023;8;Alta complexidade;5717515 - HRSM;0403020050 - MICRONEUROLISE DE NERVO PERIFERICO;12;69855
2023;8;Alta complexidade;5717515 - HRSM;0404020453 - OSTEOTOMIA DA MAXILA;2;69856
2023;8;Alta complexidade;5717515 - HRSM;0404020461 - OSTEOTOMIA DA MANDIBULA ;8;69857
2023;8;Alta complexidade;5717515 - HRSM;0406020493 - TRATAMENTO CIRURGICO DE LESOES VASCULARES TRAUMATICAS DA REGIAO CERVICAL;2;69858
2023;8;Alta complexidade;5717515 - HRSM;0407020411 - RETOSSIGMOIDECTOMIA ABDOMINO-PERINEAL ;2;69859
2023;8;Alta complexidade;5717515 - HRSM;0408040041 - ARTROPLASTIA DE QUADRIL (NÃO CONVENCIONAL);2;69860
2023;8;Alta complexidade;5717515 - HRSM;0408040068 - ARTROPLASTIA TOTAL DE CONVERSÃO DO QUADRIL;6;69861
2023;8;Alta complexidade;5717515 - HRSM;0408040076 - ARTROPLASTIA DE REVISÃO OU RECONSTRUÇÃO DO QUADRIL;2;69862
2023;8;Alta complexidade;5717515 - HRSM;0408040092 - ARTROPLASTIA TOTAL PRIMARIA DO QUADRIL NÃO CIMENTADA / HÍBRIDA;10;69863
2023;8;Alta complexidade;5717515 - HRSM;0408040173 - REDUÇÃO INCRUENTA C/ MANIPULAÇÃO DE LUXAÇÃO ESPONTANEA / PROGRESSIVA DO QUADRIL COM APLICAÇÃO DE DISPOSITIVOS DE CONTENÇÃO;2;69864
2023;8;Alta complexidade;5717515 - HRSM;0408040254 - TRATAMENTO CIRÚRGICO DE ASSOCIAÇÃO FRATURA / LUXAÇÃO / FRATURA-LUXAÇÃO / DISJUNÇÃO DO ANEL PÉLVICO;2;69865
2023;8;Alta complexidade;5717515 - HRSM;0408050047 - ARTROPLASTIA DE JOELHO (NAO CONVENCIONAL) ;2;69866
2023;8;Alta complexidade;5717515 - HRSM;0408050853 - TRATAMENTO CIRÚRGICO DE PSEUDARTROSE CONGÊNITA DA TÍBIA ;2;69867
2023;8;Alta complexidade;5717515 - HRSM;0408060034 - ALONGAMENTO E/OU TRANSPORTE ÓSSEO DE OSSOS LONGOS (EXCETO DA MÃO E DO PÉ) ;2;69868
2023;8;Alta complexidade;5717515 - HRSM;0408060352 - RETIRADA DE FIO OU PINO INTRA-ÓSSEO ;2;69869
2023;8;Alta complexidade;5717515 - HRSM;0408060387 - RETIRADA DE PRÓTESE DE SUBSTITUIÇÃO DE GRANDES ARTICULAÇÕES (OMBRO / COTOVELO / QUADRIL / JOELHO) ;2;69870
2023;8;Alta complexidade;5717515 - HRSM;0408060450 - TENOMIORRAFIA ;4;69871
2023;8;Alta complexidade;5717515 - HRSM;0412040174 - TORACOTOMIA EXPLORADORA ;2;69872
2023;8;Alta complexidade;5717515 - HRSM;0412050048 - LOBECTOMIA PULMONAR ;2;69873
2023;8;Alta complexidade;5717515 - HRSM;0415040027 - DEBRIDAMENTO DE FASCEITE NECROTIZANTE ;2;69874
2023;8;Média complexidade;5717515 - HRSM;0201010208 - BIOPSIA DE FIGADO EM CUNHA / FRAGMENTO;2;69875
2023;8;Média complexidade;5717515 - HRSM;0201010216 - BIOPSIA DE FIGADO POR PUNCAO;2;69876
2023;8;Média complexidade;5717515 - HRSM;0201010542 - BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X ;2;69877
2023;8;Média complexidade;5717515 - HRSM;0201010569 - BIOPSIA/EXERESE DE NÓDULO DE MAMA ;10;69878
2023;8;Média complexidade;5717515 - HRSM;0201010631 - PUNÇÃO LOMBAR ;4;69879
2023;8;Média complexidade;5717515 - HRSM;0402010043 - TIREOIDECTOMIA TOTAL;8;69880
2023;8;Média complexidade;5717515 - HRSM;0402010051 - TIREOIDECTOMIA TOTAL C/ ESVAZIAMENTO GANGLIONAR ;2;69881
2023;8;Média complexidade;5717515 - HRSM;0403020123 - TRATAMENTO CIRURGICO DE SINDROME COMPRESSIVA EM TUNEL OSTEO-FIBROSO AO NIVEL DO CARPO ;18;69882
2023;8;Média complexidade;5717515 - HRSM;0404010237 - MICROCIRURGIA OTOLOGICA ;2;69883
2023;8;Média complexidade;5717515 - HRSM;0404020054 - DRENAGEM DE ABSCESSO DA BOCA E ANEXOS ;2;69884
2023;8;Média complexidade;5717515 - HRSM;0404020429 - TRATAMENTO CIRÚRGICO DO SOALHO DA ÓRBITA;2;69885
2023;8;Média complexidade;5717515 - HRSM;0404020496 - OSTEOSSÍNTESE DE FRATURA UNILATERAL DO CÔNDILO MANDIBULAR ;2;69886
2023;8;Média complexidade;5717515 - HRSM;0404020500 - OSTEOSSÍNTESE DA FRATURA COMPLEXA DA MANDÍBULA;2;69887
2023;8;Média complexidade;5717515 - HRSM;0406020191 - LINFADENECTOMIA PÉLVICA ;10;69888
2023;8;Média complexidade;5717515 - HRSM;0406020221 - LINFADENECTOMIA RADICAL AXILAR UNILATERAL ;2;69889
2023;8;Média complexidade;5717515 - HRSM;0406020280 - LINFADENECTOMIA RETROPERITONIAL ;8;69890
2023;8;Média complexidade;5717515 - HRSM;0406020540 - TRATAMENTO CIRÚRGICO DE LESÕES VASCULARES TRAUMÁTICAS DO ABDÔMEN;10;69891
2023;8;Média complexidade;5717515 - HRSM;0406020620 - RETIRADA DE CATETER DE LONGA PERMANÊNCIA SEMI OU TOTALMENTE IMPLANTÁVEL ;2;69892
2023;8;Média complexidade;5717515 - HRSM;0407010190 - GASTRORRAFIA;4;69893
2023;8;Média complexidade;5717515 - HRSM;0407010211 - GASTROSTOMIA;8;69894
2023;8;Média complexidade;5717515 - HRSM;0407020039 - APENDICECTOMIA;26;69895
2023;8;Média complexidade;5717515 - HRSM;0407020047 - APENDICECTOMIA VIDEOLAPAROSCOPICA ;12;69896
2023;8;Média complexidade;5717515 - HRSM;0407020063 - COLECTOMIA PARCIAL (HEMICOLECTOMIA) ;12;69897
2023;8;Média complexidade;5717515 - HRSM;0407020071 - COLECTOMIA TOTAL;2;69898
2023;8;Média complexidade;5717515 - HRSM;0407020098 - COLORRAFIA POR VIA ABDOMINAL;2;69899
2023;8;Média complexidade;5717515 - HRSM;0407020101 - COLOSTOMIA;4;69900
2023;8;Média complexidade;5717515 - HRSM;0407020136 - DRENAGEM DE ABSCESSO ANU-RETAL;4;69901
2023;8;Média complexidade;5717515 - HRSM;0407020179 - ENTERECTOMIA;10;69902
2023;8;Média complexidade;5717515 - HRSM;0407020187 - ENTEROANASTOMOSE (QUALQUER SEGMENTO);10;69903
2023;8;Média complexidade;5717515 - HRSM;0407020209 - ENTEROTOMIA E/OU ENTERORRAFIA C/ SUTURA / RESSECCAO (QUALQUER SEGMENTO) ;4;69904
2023;8;Média complexidade;5717515 - HRSM;0407020241 - FECHAMENTO DE ENTEROSTOMIA (QUALQUER SEGMENTO);2;69905
2023;8;Média complexidade;5717515 - HRSM;0407020284 - HEMORROIDECTOMIA;2;69906
2023;8;Média complexidade;5717515 - HRSM;0407020403 - RETOSSIGMOIDECTOMIA ABDOMINAL ;8;69907
2023;8;Média complexidade;5717515 - HRSM;0407030018 - ANASTOMOSE BILEO-DIGESTIVA;14;69908
2023;8;Média complexidade;5717515 - HRSM;0407030026 - COLECISTECTOMIA ;10;69909
2023;8;Média complexidade;5717515 - HRSM;0407030034 - COLECISTECTOMIA VIDEOLAPAROSCOPICA;50;69910
2023;8;Média complexidade;5717515 - HRSM;0407030069 - COLEDOCOTOMIA C/ OU S/ COLECISTECTOMIA;2;69911
2023;8;Média complexidade;5717515 - HRSM;0407030123 - ESPLENECTOMIA ;2;69912
2023;8;Média complexidade;5717515 - HRSM;0407030140 - HEPATORRAFIA;4;69913
2023;8;Média complexidade;5717515 - HRSM;0407040013 - DRENAGEM DE ABSCESSO PELVICO;2;69914
2023;8;Média complexidade;5717515 - HRSM;0407040021 - DRENAGEM DE ABSCESSO SUBFRENICO ;2;69915
2023;8;Média complexidade;5717515 - HRSM;0407040030 - DRENAGEM DE HEMATOMA / ABSCESSO PRE-PERITONEAL;2;69916
2023;8;Média complexidade;5717515 - HRSM;0407040099 - HERNIOPLASTIA INGUINAL (BILATERAL);6;69917
2023;8;Média complexidade;5717515 - HRSM;0407040102 - HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);4;69918
2023;8;Média complexidade;5717515 - HRSM;0407040129 - HERNIOPLASTIA UMBILICAL ;2;69919
2023;8;Média complexidade;5717515 - HRSM;0407040145 - HERNIORRAFIA S/ RESSECCAO INTESTINAL (HERNIA ESTRANGULADA ) ;2;69920
2023;8;Média complexidade;5717515 - HRSM;0407040161 - LAPAROTOMIA EXPLORADORA ;2;69921
2023;8;Média complexidade;5717515 - HRSM;0407040170 - LAPAROTOMIA VIDEOLAPAROSCOPICA PARA DRENAGEM E/OU BIOPSIA ;2;69922
